Time_Step point-gw-e point-pressure-a point-vel-b point-vel-c gw-hemolysis point-vel-e point-vel-d point-shear-a point-gw-b point-gw-c mass-flux eds-hemolysis point-pressure-b point-pressure-c p-in point-vel-a point-shear-d point-shear-e point-gw-a point-shear-c point-shear-b max-vel-rotor point-pressure-e point-pressure-d
4240 0.03365637362003326 -25927.0234375 5.495360851287842 5.788506507873535 1.441045801150491e-07 4.587146759033203 4.587146759033203 564.9520874023438 0.04235922172665596 0.03422297164797783 -8.873055953317888e-07 3.43246981395073e-09 -8836.220703125 -9519.6171875 -25811.28147952875 0.1865047663450241 5621.27099609375 5621.27099609375 1.415611734500999e-07 2936.387451171875 1896.931030273438 8.247262522874284 -1673.140014648438 -6624.2216796875
4250 0.03092493116855621 -25982.75 5.717278957366943 5.883097648620605 1.444543192255462e-07 4.422563552856445 4.422563552856445 564.9309692382812 0.03596648946404457 0.03624028712511063 -3.274087656268687e-07 3.441578846087911e-09 -8967.4892578125 -9544.75390625 -25870.58584166477 0.1865479350090027 6006.0908203125 6006.0908203125 1.412987131743648e-07 1880.5078125 1254.532348632812 8.282438376701393 -1637.841674804688 -5814.28759765625
4260 0.03056414425373077 -26471.765625 5.678383350372314 5.566349983215332 1.448095691579253e-07 4.25797700881958 4.25797700881958 564.8117065429688 0.05331618338823318 0.03756202012300491 -8.455054379755134e-07 3.450689380859362e-09 -9652.380859375 -9587.0556640625 -26366.08445708976 0.1866043210029602 2551.576171875 2551.576171875 1.409826779763534e-07 2521.527099609375 1732.684692382812 8.308608597296331 -1674.2998046875 -6539.416015625
4270 0.02726498246192932 -26926.4296875 5.259017467498779 5.303145885467529 1.451599891030659e-07 4.348478317260742 4.348478317260742 564.6075439453125 0.04506544023752213 0.03506683185696602 -3.875488282581441e-07 3.459786602636174e-09 -9751.0791015625 -9762.3896484375 -26817.27962050503 0.1866719424724579 2500.66845703125 2500.66845703125 1.406035181616971e-07 4148.4462890625 2953.054931640625 8.238142887871339 -1658.849609375 -6419.75048828125
4280 0.03028346970677376 -27270.21875 4.993465900421143 5.209587574005127 1.455137305983764e-07 4.464207649230957 4.464207649230957 564.300048828125 0.03810478374361992 0.03520830720663071 -5.038072477397959e-07 3.468879512571001e-09 -9912.634765625 -9953.2138671875 -27156.99356397575 0.1867469847202301 2207.0458984375 2207.0458984375 1.401569562631266e-07 3173.21435546875 3175.421630859375 8.373821827238871 -1489.730712890625 -6748.20166015625
4290 0.03684801235795021 -27590.06640625 4.896518230438232 5.022041797637939 1.458674620196678e-07 4.816543579101562 4.816543579101562 563.8566284179688 0.03733913227915764 0.03168514743447304 -6.035377165813927e-07 3.477965391901099e-09 -10212.67578125 -10253.431640625 -27480.68537692639 0.1868268698453903 5227.9384765625 5227.9384765625 1.396429354372231e-07 3272.00244140625 3226.1826171875 8.522362461931374 -1311.275390625 -6995.0458984375
4300 0.03551843762397766 -27713.0234375 5.141275882720947 5.199024677276611 1.46219609648751e-07 5.281907081604004 5.281907081604004 563.2897338867188 0.03288240358233452 0.02935832738876343 -3.54017920284333e-07 3.487041537856688e-09 -10344.359375 -10503.2421875 -27601.85137516839 0.1869070678949356 2155.9345703125 2155.9345703125 1.390672821344197e-07 2418.20361328125 2316.87548828125 8.463982480557878 -1358.709350585938 -7884.8349609375
4310 0.03480418398976326 -28015.78125 5.463449954986572 5.142777442932129 1.465743940900095e-07 5.390376091003418 5.390376091003418 562.62158203125 0.03380001336336136 0.0276113785803318 -6.031534814585071e-07 3.496114106308243e-09 -10675.328125 -10769.6748046875 -27902.62466673757 0.1869810372591019 3084.4111328125 3084.4111328125 1.384405550197698e-07 1949.901000976562 2542.097412109375 8.506198415002617 -1454.135375976562 -8017.88916015625
4320 0.04222499579191208 -28205.80078125 4.999279499053955 5.110953807830811 1.469255956845651e-07 5.660921096801758 5.660921096801758 561.9699096679688 0.03694984689354897 0.03241393715143204 -1.488568987517702e-07 3.505172354065665e-09 -11323.8388671875 -10895.9755859375 -28094.10665874254 0.1870473027229309 2509.57568359375 2509.57568359375 1.377805034508128e-07 1125.479736328125 3497.450927734375 8.611770321005372 -1577.105590820312 -8610.0517578125
4330 0.03947977721691132 -28046.05859375 4.814516067504883 5.409618377685547 1.472771794113968e-07 5.26729154586792 5.26729154586792 561.3731689453125 0.03823715448379517 0.03608785569667816 3.132623415461055e-07 3.514220931895334e-09 -10668.615234375 -10713.671875 -27936.60643790815 0.187102884054184 2600.84716796875 2600.84716796875 1.371118685256079e-07 2061.136474609375 2611.70947265625 8.497013478199404 -1569.541748046875 -8777.69921875
4340 0.03348040580749512 -27843.462890625 4.619417667388916 5.190861701965332 1.476313824018707e-07 4.548247337341309 4.548247337341309 560.8884887695312 0.03514757007360458 0.0390278548002243 2.960380658806328e-07 3.523263666352215e-09 -10083.7666015625 -10480.7626953125 -27730.12257007914 0.1871471405029297 1996.31005859375 1996.31005859375 1.36458197630418e-07 3723.292236328125 4006.844970703125 8.318662791398436 -1442.694580078125 -8094.7626953125
4350 0.03943588584661484 -27636.56640625 4.608468055725098 4.640980243682861 1.47985701926609e-07 4.542572021484375 4.542572021484375 560.542724609375 0.03710578754544258 0.03443766385316849 2.676390320546784e-07 3.532297568504602e-09 -10014.169921875 -10336.2109375 -27525.37428830262 0.1871832609176636 1830.654296875 1830.654296875 1.358400822937256e-07 1486.44140625 2903.84326171875 8.324922882931544 -1476.763061523438 -7616.322265625
4360 0.03696643188595772 -27009.845703125 5.011919021606445 4.440609455108643 1.483366040159851e-07 4.979285717010498 4.979285717010498 560.306884765625 0.02966339141130447 0.02728154510259628 8.712874889557631e-07 3.541318021175757e-09 -9564.55859375 -9697.3955078125 -26901.93417626172 0.1872091442346573 1399.7626953125 1399.7626953125 1.35265736389556e-07 1842.38818359375 2702.91455078125 8.434453006404206 -1672.1826171875 -7141.9462890625
4370 0.03946690261363983 -26679.30078125 4.97218656539917 4.345505714416504 1.486940436864089e-07 4.767858505249023 4.767858505249023 560.228759765625 0.03556441888213158 0.02590987831354141 2.920673667292095e-07 3.550337480880019e-09 -9587.8779296875 -9564.7919921875 -26567.60331024893 0.1872240006923676 2488.59423828125 2488.59423828125 1.347360978343204e-07 1852.12109375 3985.521240234375 8.405983642173519 -1634.382690429688 -6690.1201171875
4380 0.04176024347543716 -26463.486328125 5.277004718780518 4.411795616149902 1.490484934375179e-07 4.554750442504883 4.554750442504883 560.2039794921875 0.03516565263271332 0.03504578024148941 2.582324910363476e-07 3.559342540082843e-09 -9725.4775390625 -9838.673828125 -26350.94544801653 0.1872293055057526 3213.89111328125 3213.89111328125 1.342451412256196e-07 1515.63037109375 1882.212524414062 8.289303361447292 -1480.12255859375 -6320.17578125
4390 0.03467358648777008 -26168.65234375 4.644761562347412 4.41765022277832 1.494033142062197e-07 4.768256187438965 4.768256187438965 560.1546630859375 0.02431875094771385 0.04262807220220566 1.98448265063822e-07 3.568337118104817e-09 -10580.2822265625 -10064.767578125 -26061.08502438446 0.1872294545173645 3664.1123046875 3664.1123046875 1.337820521030153e-07 2209.12939453125 2070.82958984375 8.356754019549433 -1387.913696289062 -6244.3330078125
4400 0.03307812660932541 -26388.9453125 4.13909912109375 4.755528450012207 1.497612909146761e-07 5.105781078338623 5.105781078338623 560.0191040039062 0.02309605665504932 0.03365965187549591 -4.58181809659397e-07 3.577325511847668e-09 -11114.9453125 -9978.482421875 -26278.3369370215 0.1872190088033676 2674.53271484375 2674.53271484375 1.333351491439316e-07 2247.13134765625 4769.3896484375 8.415058713226069 -1290.682739257812 -6695.2998046875
4410 0.03133607283234596 -26458.14453125 4.702538967132568 5.495205879211426 1.501123892829357e-07 4.979183197021484 4.979183197021484 559.80126953125 0.02964723110198975 0.0488133504986763 1.873256980575166e-07 3.586291596082051e-09 -11898.8095703125 -10624.51953125 -26345.85226121535 0.1871943771839142 1726.224609375 1726.224609375 1.32893532622802e-07 6743.11767578125 7025.95654296875 8.399819939866674 -1197.363891601562 -6750.32421875
4420 0.0303304698318243 -26272.12109375 5.37977933883667 5.486780643463135 1.504679607679088e-07 4.734248161315918 4.734248161315918 559.457275390625 0.03024148382246494 0.04001963511109352 6.625262980591851e-08 3.595252761601694e-09 -11281.6640625 -9980.3857421875 -26163.887505285 0.1871516555547714 1651.485717773438 1651.485717773438 1.324472691521805e-07 3395.35791015625 5424.228515625 8.392686991085679 -1209.25439453125 -6547.72998046875
4430 0.037860207259655 -26224.173828125 5.279151439666748 5.503047943115234 1.508232685316047e-07 4.751255035400391 4.751255035400391 559.0753784179688 0.03331270813941956 0.04115057736635208 -2.851219538246852e-08 3.60420387017457e-09 -10569.509765625 -10874.81640625 -26111.88348031873 0.1870959401130676 1890.414184570312 1890.414184570312 1.319867948268438e-07 3697.8408203125 7440.78173828125 8.44744432969423 -1368.425415039062 -6626.541015625
4440 0.04203837737441063 -26059.1015625 5.328916549682617 6.545468807220459 1.511749744181244e-07 4.655840873718262 4.655840873718262 558.70849609375 0.03202524408698082 0.03727221116423607 5.757916864829182e-07 3.613137865423306e-09 -10595.6171875 -10625.666015625 -25946.76229532551 0.1870245933532715 2406.71533203125 2406.71533203125 1.315096085363621e-07 4320.7314453125 6985.36474609375 8.485556885769464 -1407.693969726562 -6511.5048828125
4450 0.03839023411273956 -25783.8515625 5.701469898223877 5.606331348419189 1.515307176256671e-07 4.422313690185547 4.422313690185547 558.3445434570312 0.03791052848100662 0.03210248053073883 4.816674920651853e-07 3.622063689869659e-09 -10355.9638671875 -9353.2509765625 -25673.48716838744 0.186934307217598 1537.486572265625 1537.486572265625 1.310164066126163e-07 2778.695556640625 3765.34521484375 8.499398654405642 -1412.06396484375 -6396.029296875
4460 0.05135979875922203 -25723.26953125 5.118939399719238 6.045708656311035 1.518881886551447e-07 4.502411365509033 4.502411365509033 557.9497680664062 0.03568023443222046 0.04186953604221344 6.776663402652261e-08 3.630980369597047e-09 -10248.701171875 -8543.2431640625 -25613.21217818668 0.1868266016244888 2300.47119140625 2300.47119140625 1.305086954062062e-07 5312.51123046875 3359.421142578125 8.497781481170598 -1463.514038085938 -6290.83544921875
4470 0.03749804943799973 -25586.58984375 4.651841163635254 5.594201564788818 1.522409164639576e-07 4.453976631164551 4.453976631164551 557.5525512695312 0.03216817229986191 0.04516587778925896 5.436242152892512e-07 3.639877392671514e-09 -9299.603515625 -8854.8896484375 -25475.15029280009 0.1867113709449768 4283.65625 4283.65625 1.299941061461141e-07 3938.6552734375 5570.5947265625 8.455189668091156 -1438.021362304688 -6264.73681640625
4480 0.03720046207308769 -25475.0703125 4.149747848510742 5.534616470336914 1.526008692323932e-07 4.487391471862793 4.487391471862793 557.1585083007812 0.03077040612697601 0.03769925609230995 -2.751588667332383e-07 3.648771719945051e-09 -8746.2744140625 -8676.5888671875 -25361.34784158599 0.1865997910499573 3869.44873046875 3869.44873046875 1.294868638979096e-07 3411.57177734375 2582.698974609375 8.660755407649946 -1461.4140625 -6296.1435546875
4490 0.04371362179517746 -25669.08203125 4.071089744567871 5.054340839385986 1.529562233599076e-07 4.40850830078125 4.40850830078125 556.794921875 0.03182181343436241 0.03341903910040855 -3.102325622020286e-07 3.657648172594974e-09 -9109.2431640625 -8606.8447265625 -25558.14673713842 0.1864975988864899 1921.182250976562 1921.182250976562 1.290039080004135e-07 3037.65380859375 3394.5986328125 8.657147825401887 -1596.955444335938 -6799.5703125
4500 0.05752331763505936 -25429.783203125 4.628801345825195 5.19268274307251 1.533058766698767e-07 4.304421424865723 4.304421424865723 556.52001953125 0.03597259894013405 0.03234561160206795 7.70049471611467e-07 3.666502454301187e-09 -8891.7685546875 -8312.142578125 -25319.36180695895 0.1864055097103119 2306.30517578125 2306.30517578125 1.285609982915048e-07 2704.8994140625 2344.32763671875 8.396677162304048 -1744.07373046875 -6464.359375
4510 0.04382843151688576 -25000.21875 4.913922309875488 5.094593524932861 1.536622632121807e-07 4.281428337097168 4.281428337097168 556.283447265625 0.04035577923059464 0.03106807172298431 6.350806924654284e-07 3.675351784144866e-09 -8274.4814453125 -8334.7294921875 -24889.1468578088 0.1863193064928055 2673.52392578125 2673.52392578125 1.281538004604954e-07 4310.2490234375 3427.703369140625 8.450201754413911 -1547.241821289062 -5948.5009765625
4520 0.03325043246150017 -24673.56640625 4.96385383605957 4.835744857788086 1.540185783440257e-07 4.633199691772461 4.633199691772461 556.0836791992188 0.03920210152864456 0.03130251914262772 5.14296916852286e-07 3.684186994654712e-09 -8035.59912109375 -7882.40673828125 -24564.73174682922 0.1862376630306244 2447.22216796875 2447.22216796875 1.277815897537948e-07 2149.8896484375 3270.941162109375 8.558630469708339 -1878.966796875 -5549.52587890625
4530 0.03215769678354263 -24603.578125 4.703578472137451 4.808227062225342 1.543771518268931e-07 4.628314018249512 4.628314018249512 555.9725952148438 0.03854674100875854 0.03252502530813217 -3.164331790345143e-08 3.693012721027965e-09 -7874.14794921875 -7248.62109375 -24492.20152329375 0.1861668080091476 2333.65673828125 2333.65673828125 1.274534611184208e-07 2234.874755859375 3647.2158203125 8.53859542172045 -1860.087158203125 -5258.19140625
4540 0.03865870088338852 -24577.884765625 4.386479377746582 4.918724060058594 1.54732288564506e-07 4.77949047088623 4.77949047088623 555.90380859375 0.04195190966129303 0.03396500274538994 9.397481714329414e-08 3.701818120900787e-09 -7743.86865234375 -7106.8837890625 -24468.51337579634 0.1861050724983215 2874.00732421875 2874.00732421875 1.27179760056606e-07 5148.810546875 2330.263427734375 8.39010635212435 -2179.12548828125 -4888.9130859375
4550 0.03554442524909973 -24733.34375 3.907309055328369 5.291875839233398 1.55091458111517e-07 5.266499042510986 5.266499042510986 555.871826171875 0.03876715898513794 0.03351178392767906 -5.061404718051388e-07 3.710616315544422e-09 -8027.34423828125 -7780.6171875 -24619.61638575551 0.1860511600971222 4088.53857421875 4088.53857421875 1.269674214654515e-07 5210.927734375 1805.513793945312 8.500191051082783 -2610.85498046875 -5441.02294921875
4560 0.03841226547956467 -25138.546875 4.090511798858643 5.173793792724609 1.554476161856171e-07 5.913928031921387 5.913928031921387 555.875244140625 0.03912007063627243 0.03589904308319092 -5.533123063616863e-07 3.719396524496341e-09 -8538.826171875 -8195.3681640625 -25029.3715525052 0.186006173491478 5183.1494140625 5183.1494140625 1.268242613150505e-07 2462.4833984375 2263.27734375 8.550940046986909 -2227.567138671875 -6380.98779296875
4570 0.04018303006887436 -25659.615234375 4.155345439910889 4.527483463287354 1.558047222174804e-07 4.823516845703125 4.823516845703125 556.021484375 0.04242324456572533 0.03411620855331421 -7.428834785869198e-07 3.72816080467607e-09 -9089.4248046875 -8441.2001953125 -25549.11999774865 0.1859708428382874 4866.19091796875 4866.19091796875 1.267620035605432e-07 3326.343505859375 1636.015991210938 8.219857523787278 -1840.42431640625 -6233.75048828125
4580 0.03853724896907806 -26110.625 4.178082466125488 4.223831176757812 1.561602066856183e-07 4.68306827545166 4.68306827545166 556.3381958007812 0.03780912235379219 0.03360529243946075 -6.525575375268544e-07 3.736910042006327e-09 -9332.42578125 -9066.0341796875 -25999.35446061132 0.1859457790851593 3764.80810546875 3764.80810546875 1.267910505475811e-07 2199.93701171875 1427.971923828125 8.272294862920665 -1603.934204101562 -6642.2177734375
4590 0.03347605466842651 -26358.9609375 4.645595073699951 4.660857200622559 1.565134537489043e-07 4.649297714233398 4.649297714233398 556.7723388671875 0.0285270269960165 0.03221435844898224 -1.258799676440159e-07 3.745639313819794e-09 -9626.169921875 -8914.3173828125 -26249.54335000902 0.185932457447052 4789.4248046875 4789.4248046875 1.269188487640349e-07 1921.415161132812 2038.101440429688 8.350149298709724 -1383.369140625 -7044.7197265625
4600 0.02962996438145638 -26071.40234375 4.980785369873047 4.795605659484863 1.568698244440692e-07 3.608905553817749 3.608905553817749 557.387451171875 0.03074857033789158 0.03160550445318222 -6.464417763585306e-08 3.754355632753756e-09 -9549.3447265625 -8356.912109375 -25963.38176153309 0.1859314739704132 3635.551025390625 3635.551025390625 1.271516936185435e-07 3002.697265625 1545.794067382812 8.253272173384545 -1191.574829101562 -6669.681640625
